"_id","ph_number","ph_owner","ph_org_id","ph_ownerFIO"
"31914","518668","","4259",""
"31938","89188319690","","12607",""
"31943","444440","","10964",""
"31944","89891310228","","12626",""
"31945","89188279832","","12626",""
"31995","934511","","5211",""
"31996","770802","","5211",""
"31997","567809","","3416",""
"31998","535704","","7401",""
"31999","747219","","10929",""
"32003","545377","дежурный","3435",""
"32005","400044","","12659",""
"32065","541268","","8368",""
"32066","543553","","3501",""
"32067","405426","","3501",""
"32098","542582","","7664",""
"32105","535034","бухгалтерия","4889",""
"32106","539153","председатель","4889",""
"32134","753240","","9468",""
"32159","969511","","12589",""
"32165","498962","","12651",""
"32166","89014978962","","12651",""
"32174","445686","","1269",""
"32175","767040","","1269",""
"32206","518515","","3108",""
"32209","442299","","7777",""
"32210","89289270440","","7777",""
"32214","250685","","9438",""
"32234","749942","","6411",""
"32261","89188330444","","12637",""
"32267","531869","","10714",""
"32269","917077","","9668",""
"32272","983232","","7548",""
"32273","505588","","7548",""
"32274","514040","стол заказов","3852",""
"32275","516666","стол заказов","3852",""
"32276","743143","бухгалтерия","3852",""
"32298","532153","","8445",""
"32304","641289","","8875",""
"32339","89286870211","","12061",""
"32344","442679","","8809",""
"32355","537201","","9417",""
"32365","923439","","11861",""
"32366","544074","","9793",""
"32369","544225","","7755",""
"32370","514654","","8444",""
"32371","966414","","8444",""
"32372","956414","","8444",""
"32384","546657","","11869",""
"32390","403661","","10918",""
"32391","769844","","7769",""
"32395","774764","","218",""
"32437","405752","","12544",""
"32438","89188258888","","9353",""
"32439","958888","","9353",""
"32448","540850","","11653",""
"32452","541218","","12661",""
"32461","546355","","8741",""
"32466","545406","","4022",""
"32468","530179","","1153",""
"32471","774493","","990",""
"32472","537166","","994",""
"32485","540648","","7082",""
"32487","540641","","9120",""
"32488","516322","","9477",""
"32531","404746","","11878",""
"32536","948726","","12087",""
"32537","524155","","9670",""
"32545","569139","","2109",""
"32546","532898","","185",""
"32554","240221","","8718",""
"32559","89289336070","","12630",""
"32562","89604044422","","11811",""
"32563","400041","","11811",""
"32579","743470","","11174",""
"32582","541975","","2994",""
"32590","618609","","9794",""
"32599","465888","","11837",""
"32602","403776","","10998",""
"32608","403400","","10890",""
"32632","546097","","487",""
"32648","254353","специалисты","4684",""
"32649","254334","начальник","4684",""
"32717","89288630016","","9013",""
"32718","535573","","9013",""
"32776","542646","директор, приемная","2540",""
"32777","533934","гл. бухгалтер","2540",""
"32802","89188267464","","10615",""
"32805","89631762370","","12475",""
"32814","518321","","11511",""
"32833","505513","","3226",""
"32865","963015","","12614",""
"32877","89194243553","","11323",""
"32889","769592","","11548",""
"32925","403144","","10753",""
"32928","576962","","11344",""
"32945","89280688199","","11517",""
"32946","89888738607","","11517",""
"32977","505602","","3810",""
"32980","769726","","4270",""
"32984","537848","","9921",""
"32985","291111","","9921",""
"32986","89289351111","","9921",""
"33002","742519","","9564",""
"33003","762169","","9564",""
"33011","89194296114","","12142",""
"33018","741823","","3283",""
"33028","934511","","11798",""
"33029","493401","","12302",""
"33091","255020","","1364",""
"33164","523832","","10685",""
"33193","89187056338","","10815",""
"33207","749226","","6654",""
"33224","954531","","12289",""
"33225","89289335784","","12289",""
"33236","532735","","1348",""
"33275","552395","","4313",""
"33276","89888303659","","12324",""
"33286","89627477060","","12587",""
"33288","539974","","928",""
"33295","89280734781","","12640",""
"33316","537005","","8090",""
"33395","553480","","8089",""
"33396","553494","","8089",""
"33405","535403","научные сотрудники","5463",""
"33406","535352","директор","5463",""
"33438","89604016978","","11641",""
"33448","89289383827","","12496",""
"33452","750573","заместитель","5867",""
"33453","755583","начальник","5867",""
"33512","741960","","4377",""
"33513","746034","","4377",""
"33529","770613","","624",""
"33571","251020","","8342",""
"33576","89284865978","","8895",""
"33577","89280679991","","8895",""
"33581","402571","","10777",""
"33601","746887","","12629",""
"33608","404603","","12158",""
"33609","89286854269","","12158",""
"33634","89188269015","","11170",""
"33673","521898","","12133",""
"33677","563023","","4260",""
"33680","744152","","10523",""
"33681","518157","","10523",""
"33682","518158","","10523",""
"33683","241047","","1415",""
"33738","532041","приемная","2799",""
"33739","746194","факс","2799",""
"33740","532537","директор","2799",""
"33741","533357","нач-к производства","2799",""
"33742","532036","отдел кадров","2799",""
"33750","767581","","7008",""
"33751","518189","","7008",""
"33752","769598","","6996",""
"33755","493100","","12533",""
"33756","493200","","12533",""
"33757","403399","","12533",""
"33763","444221","","9059",""
"33764","744973","","9059",""
"33776","505557","","11512",""
"33777","969443","","11512",""
"33790","778933","","3399",""
"33802","547562","","10708",""
"33819","764510","","8033",""
"33827","766596","","11103",""
"33832","89286876882","","12586",""
"33838","89888743646","","11789",""
"33903","777777","пер.Транспортный, 12","12635",""
"33904","777777","ул.М.Горького, 6","12635",""
"33905","777777","ул.Пожарского, 23","12635",""
"33929","777777","пр.Коста, 250/252 (круглосуточно)","12668",""
"33930","777777","ул.Джанаева, 53 (09.00-19.00; Сб. 10.00-18.00; Вс. 10.00-17.00)","12668",""
"33997","777777","пр.Коста, 15 (круглосуточно)","12669",""
"33998","777777","пр.Коста, 223 (круглосуточно)","12669",""
"33999","777777","пр.Мира, 1 (08.00-21.00)","12669",""
"34000","777777","ул.Ген.Плиева, 17 (08.30-20.00)","12669",""
"34001","777777","ул.Кабардинская, 8 (круглосуточно)","12669",""
"34002","777777","ул.Коцоева, 75 (круглосуточно)","12669",""
"34003","777777","ул.Куйбышева, 4 (09.00-18.00)","12669",""
"34004","777777","ул.Маркуса, 23 (круглосуточно)","12669",""
"34005","777777","ул.Московская, 10 а (круглосуточно)","12669",""
"34006","777777","ул.Тельмана, 17 (круглосуточно)","12669",""
"34007","777777","ул.Цоколаева, 3 (круглосуточно)","12669",""
"34011","777777","пр.Коста, 134, Главпочтамт (09.00-16.00; пер. 13.00-14.00; вых. Сб., Вс.)","12670",""
"34012","777777","ул.Ватутина, 53, к/т =Дружба= (круглосуточно)","12670",""
"34024","777777","ул.Димитрова, 2 (09.30-17.00; вых. Сб., Вс.)","12671",""
"34025","777777","ул.Маркова, 24, ж/д вокзал (круглосуточно)","12671",""
"34026","777777","ул.Титова, 1, ВРЗ (08.00-20.00)","12671",""
"34027","777777","ул.Чкалова, 16 (08.00-20.00)","12671",""
"34028","777777","ул.Театральная, 1/ул.Баллаева, 6","12672",""
"34064","777777","пр.Ген.Доватора, 37 а (круглосуточно)","12673",""
"34065","777777","пр.Коста, 278, супермаркет =Оазис= (круглосуточно)","12673",""
"34066","777777","ул.Барбашова, 39, РКБ (в режиме больницы)","12673",""
"34067","777777","ул.Весенняя, 4 (круглосуточно)","12673",""
"34068","777777","ул.Весенняя, 12, =Магнит= (в режиме гипермаркета)","12673",""
"34069","777777","ул.Маркуса, 1-3/ул.Куйбышева, 15 (круглосуточно)","12673",""
"34935","777777","пр.Ген.Доватора, 37 а, =Забава=","12674",""
"34936","777777","пр.Коста, 223, маг-н =Zetta= (круглосуточно)","12674",""
"34937","777777","пр.Коста, 233/3 (круглосуточно)","12674",""
"34938","777777","пр.Коста, 283 б (09.00-22.00)","12674",""
"34939","777777","пр.Мира, 15 (круглосуточно)","12674",""
"34940","777777","ул.А.Кесаева, 13 (круглосуточно)","12674",""
"34941","777777","ул.А.Кесаева, 33 (08.00-22.00)","12674",""
"34942","777777","ул.Барбашова, 39 (08.00-18.00; Сб. 09.00-14.00; вых. Вс.)","12674",""
"34943","777777","ул.Ватутина, 46 (09.00-18.00; вых. Сб., Вс.)","12674",""
"34944","777777","ул.Весенняя, 14 (09.00-18.00; Сб. 09.00-14.00; вых. Вс.)","12674",""
"34945","777777","ул.Весенняя, 39 (09.00-20.00)","12674",""
"34946","777777","ул.Владикавказская, 24/15, ТЦ =Алан=","12674",""
"34947","777777","ул.Гадиева, 4/ул.Зангиева, 5 а (круглосуточно)","12674",""
"34948","777777","ул.Гадиева, 5 а (09.00-18.00; пер. 13.00-14.00; вых. Вс.)","12674",""
"34949","777777","ул.Ген.Плиева, 17 (09.00-20.00)","12674",""
"34950","777777","ул.Иристонская, 25 (круглосуточно)","12674",""
"34951","777777","ул.Иристонская, 45","12674",""
"34952","777777","ул.Кирова, 37 (09.00-20.00)","12674",""
"34953","777777","ул.Кирова, 45 (круглосуточно)","12674",""
"34954","777777","ул.Коцоева, 20 (09.00-18.00; вых. Сб., Вс.)","12674",""
"34955","777777","ул.Коцоева, 24 (09.00-18.00)","12674",""
"34956","777777","ул.Куйбышева, 66 (круглосуточно)","12674",""
"34957","777777","ул.Леваневского, 270","12674",""
"34958","777777","ул.Маркова, 20 а, гостиница =Кадгарон= (круглосуточно)","12674",""
"34959","777777","ул.Николаева, 44 (09.00-20.00)","12674",""
"34960","777777","ул.Павленко, 44 а (09.30-17.30; вых. Сб., Вс.)","12674",""
"34961","777777","ул.Первомайская, 32 а (09.00-18.00)","12674",""
"34962","777777","ул.Пожарского, 4 а (10.00-19.30)","12674",""
"34963","777777","ул.Шмулевича, 16 (09.00-20.00)","12674",""
"36008","533868","","11870",""
"36009","89280724414","","11870",""
"36014","444666","","12677",""
"36015","617777","","10719",""
"36017","443344","","3641",""
"36021","442020","","160",""
"36023","611010","","12678",""
