"_id","id_org","ord","phone","owner","owner_fio"
"235689","10400","1","8663741003,41050,41196","",""
"235690","10396","1","8663438303,38135,38191","",""
"235691","10397","1","8663432132","",""
"235695","10398","1","8663492732,92733","",""
"235696","10403","1","8663779103,79181,79127","",""
"235697","10406","1","8663342241","",""
"235698","9991","1","8782200674","",""
"235702","10300","1","8662777103","",""
"235726","10090","1","8782278484,203026","",""
"235839","10262","1","8662406519","",""
"235840","10263","1","8662442836","",""
"235872","10267","1","8663843661","",""
"235878","11392","1","8663545220","",""
"235887","10265","1","8662426345","",""
"235924","10178","1","8662960304,963840","",""
"235931","10338","1","8663871429,71449,71499","",""
"236059","10474","1","8663178103,78104,78605","",""
"236115","10288","1","89604302427","",""
"236194","10125","1","8782265401,261220","",""
"236205","10405","1","8662421724","",""
"236206","10135","1","8787924254","",""
"236250","10332","1","8663121206,32426","",""
"236263","10381","1","8662721004,720123,720247","",""
"236329","10402","1","8663435154,35160","",""
"236394","10055","1","8734723003","",""
"236404","10151","1","8782213937","",""
"236419","10239","1","8662425144","",""
"236452","10069","1","8782201571","",""
"236453","10485","1","8662421744,423557","",""
"236456","10085","1","8782271362","",""
"236499","10024","1","8732222612","",""
"236527","10218","1","8662961514","",""
"236556","10219","1","8662962225","",""
"236558","9970","1","8787251179,51949","",""
"236585","10047","1","8712332064,332061,332063","",""
"236621","10093","1","8782263616,263848","",""
"236646","9925","1","8787825292,25275","",""
"236652","10045","1","8782259673","",""
"236663","10462","1","8662720944,720210","",""
"236664","10188","1","8662408292","",""
"236665","9940","1","8734444581","",""
"236667","10025","1","8782254808","",""
"236672","10428","1","8662422110,423526,423824","",""
"236673","10426","1","8662730432","",""
"236675","10080","1","8732225289,222761","",""
"236693","10083","1","8712332251,332252,332253","",""
"236695","10195","1","8662477274,424575","",""
"236699","10026","1","89283842263","",""
"236702","10246","1","8662408016,407879","",""
"236711","10062","1","8782272447","",""
"236721","10082","1","8782255837,265636","",""
"236726","10279","1","89287096004","",""
"236729","9978","1","8782260149","",""
"236746","9972","1","8782215591,215575","",""
"236749","10098","1","8782252555","",""
"236762","9974","1","8782267266","",""
"236770","10432","1","8662730153,730368,730412,730483","",""
"236804","10486","1","8662423256,426333","",""
"236819","10488","1","8663241403,43940","",""
"236822","10498","1","8662423557","",""
"236823","10257","1","8662407483,407659","",""
"236829","10063","1","8782275355","",""
"236849","10009","1","8732225533,227389","",""
"236850","10119","1","8782265562,263327","",""
"236851","10010","1","8732228913","",""
"236885","10309","1","8662423089,423282","",""
"236888","9976","1","8787258160,58169","",""
"236890","10088","1","8787929629","",""
"236898","10505","1","8793260302,60305","",""
"236911","10123","1","8734444113","",""
"236963","10190","1","8663241390","",""
"237007","10392","1","8662916579,919218","",""
"237016","10361","1","8662724169","",""
"237017","9975","1","8782275177","",""
"237026","10479","1","8663326266,26263","",""
"237028","10165","1","8662400571,400982","",""
"237057","9939","1","8782265999","",""
"237068","9996","1","8712222198","",""
"237146","10280","1","8662773338","",""
"237147","10033","1","8782279137","",""
"237149","10278","1","8662777348","",""
"237158","9933","1","8782267602","",""
"237177","10365","1","8662720009,720000","",""
"237226","10658","1","502060","",""
"237244","10329","1","8662720075,421309","",""
"237254","3398","1","750629,440443","",""
"237290","9952","1","89283840236,89283900536","",""
"237295","10499","1","8793245784,32341,48258,32137","",""
"237297","9990","1","8782276762","",""
"237300","10411","1","8663144417,45513,45535","приемное отделение",""
"237301","10411","2","44865","травматологическое отделение",""
"237302","10112","1","8782201431,201551","",""
"237303","10425","1","8663641102,41124","",""
"237308","10427","1","8663878121,78196","",""
"237327","10500","1","8662776039","",""
"237365","10495","1","8662777525","",""
"237367","9966","1","8782252891","",""
"237368","10271","1","8662440326","",""
"237399","10446","1","8662420581,422753,420185,422405,420595","",""
"237400","10447","1","8662775226,775242,775490","",""
"237401","10448","1","8662772114,776134,776171,442635","",""
"237402","10449","1","8662422904,424260,425642,426471","",""
"237403","10450","1","8662730002,730520,730531,730745","",""
"237406","10011","1","8712223299","",""
"237408","10027","1","8782251766","",""
"237441","10244","1","8662442632","",""
"237448","10303","1","8662774040","",""
"237449","10048","1","8732222419,221646","",""
"237450","9923","1","8787825241,41743","",""
"237487","10269","1","8662406139","",""
"237506","10035","1","8782255216","",""
"237574","9959","1","8782202295,9283190541","",""
"237591","10370","1","8662720217,720678,720332,720604,721002","",""
"237611","10013","1","8734623774","",""
"237612","10472","1","8663741192,41641","",""
"237619","10077","1","89287409530","",""
"237632","10289","1","8662443680","",""
"237743","10444","1","8662421295,424282","",""
"237789","9946","1","8787924027","",""
"237790","10383","1","8663144467","",""
"237820","10433","1","8662442981,442741","",""
"237821","10435","1","8663741120","",""
"237823","10438","1","8663142180,46085","",""
"237839","10367","1","8662774453","",""
"237844","10220","1","8662443309,775572,778167","",""
"237875","10042","1","8782257987","",""
"237877","10221","1","8662422570","",""
"237902","10153","1","8782255497","",""
"237942","9220","1","500016","",""
"238087","10336","1","8663871357,89289306681","",""
"238199","11438","1","21383,89888739236,89284913504","",""
"238331","10087","1","8732228922,225162","",""
"238581","10005","1","8732221646,222495,221974,221647","",""
"238582","10005","2","8732222438","отд-е реанимации",""
"238598","10399","1","8663422274,23243","приемное отд-е",""
"238599","10399","2","22083","травматологическое отд-е",""
"238600","10412","1","8663241003","приемное отд-е",""
"238601","10412","2","43459","травматологическое отд-е",""
"238602","10419","1","8663041081,41244","приемная",""
"238603","10419","2","41201","глазное отд-е",""
"238604","10415","1","8663541229","приемная",""
"238605","10415","2","41501","травматология",""
"238872","10503","1","8793227360,32766,47685,44289","",""
"239110","11484","1","596905,596965","приемная",""
"239111","11484","2","757206","начальник",""
"239112","11484","3","752404","инспектор",""
"239253","5427","1","47199","",""
"239707","11507","1","534952,539109","",""
"239770","10019","1","89287379731","",""
"239803","11557","1","560853","регистратура",""
"240001","5961","1","33135","",""
"240518","7591","1","546881","",""
"240560","1496","1","31925,31926","",""
"240569","10163","1","8787841237,42199,44534","",""
"240646","5965","1","33414","",""
"240665","3747","1","732156,89188273309","",""
"240678","7236","1","534909","",""
"240689","1591","1","540480","",""
"240752","9834","1","980368,402534","",""
"241669","10662","1","8793976356,399655","",""
"242412","2104","1","505638","",""
"242530","10735","1","751549","",""
"243559","6286","1","31060,21209","директор",""
"243560","6286","2","32537","бухгалтерия",""
"243561","6286","3","32947","проходная",""
"244066","10573","1","8793404685","",""
"244160","808","1","543687","",""
"244231","2550","1","548244","приемная",""
"244232","2550","2","530461","директор",""
"244233","2550","3","530273","бухгалтерия",""
"244338","10660","1","89283078052","",""
"244700","1","1","530664","",""
"244714","2539","1","31296","директор",""
"244715","2539","2","31144","заместитель",""
"244716","2539","3","36619","гл. инженер",""
"244717","2539","4","34289","гл. бухгалтер","Светлана Александровна"
"244748","9371","1","97456","",""
"245263","11376","1","89289341111,89289349999","",""
"245386","145","1","740224","",""
"245404","10856","1","89284841312","",""
"245834","7104","1","37051","",""
"245843","1080","1","37773","",""
"245844","10905","1","37373","",""
"245847","4329","1","32896","",""
"245848","7610","1","31988","",""
"245856","1399","1","31108,31796","",""
"246055","7144","1","757211","оперативный отдел",""
"246056","7144","2","751250","зам. начальника",""
"246085","11814","1","970226","",""
"246090","11815","1","970226","",""
"246105","9656","1","918950","",""
"246120","11818","1","89288563363","",""
"246123","588","1","538590","",""
"246125","11819","1","89618240064","",""
"246129","8734","1","743032","",""
"246130","3079","1","742045","регистратура",""
"246131","3079","2","742030","гл. врач",""
"246136","11820","1","996606,89188296606","",""
"246150","11807","1","955351,89188255351","",""
"246152","4035","1","741565","",""
"246171","11189","1","975750,89188275750","",""
"246173","3688","1","513313","",""
"246178","2007","1","744102,749027","",""
"246199","1842","1","746469,241524,512051","",""
"246223","11823","1","999490","",""
"246239","11236","1","89282358877,89631798919","",""
"246266","7036","1","521471,999005","",""
"246275","10855","1","493232,578585,89014973232","",""
"246279","9469","1","32244,32844","",""
"246280","10643","1","36955,89188212383","",""
"246290","11832","1","945224,89288585224,89604019096","",""
"246303","11835","1","611771","",""
"246309","11562","1","89604048579,89194254058","",""
"246310","11446","1","403639","",""
"246313","11697","1","570265","",""
"246314","826","1","779219","",""
"246316","9478","1","89627472772,88002005552,405046","",""
