_id,parent_id,name,address_index,address,time,email,www,checking,favorite,editions,orders,tags,description
1623,0,ДОМ БЫТА,362044,"ул. Куйбышева, 126 а","9.00-18.00; без пер. , вых.",,,5,0,83,,,
1624,0,ЖАННА парикмахерская,362027,"ул. Маркуса, 35","9.00-19.00; без пер. , вых.",,,5,0,83,,,
1625,0,КРАСОТКА студия красоты,362025,"ул. Армянская, 25 в","9.00-20.00; без пер. , вых.",,,5,0,83,,,
1626,0,БОГЕМА салон красоты,362040,"ул. Маркуса, 23","10.00-20.00; без пер. , вых.",,,5,0,83,,,
1627,0,РУСТИКАЛЬ парикмахерская,362040,"просп. Мира, 36","8.00-20.00; без пер. , вых.",,,5,0,83,,,
1629,0,ФАНТАЗИЯ парикмахерская,362040,"ул. Ленина, 60, студия =Welonda=","10.00-19.00; без пер. , вых.",,,5,0,83,,,
1631,0,777 парикмахерская,362031,"просп. Коста, 270","8.00-20.00; без пер. , вых.",,,5,0,83,,,
1632,0,СИЛУЭТ салон красоты,362025,"ул. Куйбышева, 40","9.00-19.00; без пер. , вых.",,,5,0,83,,,
1633,0,АЖУР ,362031,"просп. Коста, 273",9.00-19.00,,,5,0,83,,,
1634,0,ЭГОИСТКА салон красоты,362039,"ул. Галковского, 233","9.00-20.00; без пер. , вых.",,,5,0,83,,,
1638,0,ЭДЕРА салон красоты,362027,"ул. Кирова, 53","10.00-20.00; без пер. , вых.",,,5,0,83,,,
1639,0,ДИВА салон красоты,362025,"ул. Ботоева, 9",10.00-19.00; без пер. ; вых.,,,5,0,83,,,
1640,0,ЛОТОС аптека,,"ул. Ватутина, 62","9.00-20.00; без пер. , вых.",,,5,0,83,,,
1651,0,РУХСАНА кондитерский цех,362002,"ул. Чапаева, 68","9.00-22.00; без пер. , вых.",,,6,0,67,,,
1652,0,ЦИН ансамбль ВИА,362002,"ул. Воробьева, 8",,,,6,0,67,,,
1657,0,АИ МЕБЕЛЬ,362021,"ул. Гвардейская, 23 б",10.00-18.00; вых. Вс.,,,5,0,71,,,
1671,0,МЕДТЕХНИКА,362003,"ул. Гагарина, 43",9.00-18.00; Сб. 9.00-15.00; вых. Вс.,,,5,0,83,,,
1682,0,ROYAL фотостудия,362021,"ул. Пожарского, 7",9.00-18.00; без пер. ; вых. Вс.,,,5,0,67,,,
1687,0,АССОРТИ ТД,362048,"просп. Ген.Доватора, 22 а","10.00-19.00; без пер. , вых.",,,7,0,67,,,
1693,0,СИМД ателье национальной одежды,362040,"просп. Мира, 50","10.00-17.00; вых. Сб., Вс.",,,5,0,67,,,
1694,0,УМКА магазин,362040,"ул. Никитина, 28","10.00-19.00; без пер. , вых.",,,5,0,67,,,
1698,0,ADIDAS,362040,"ул. Джанаева, 37","10.00-19.00; без пер. , вых.",,,5,0,83,,,
1700,0,АПТЕКА,362025,"ул. Куйбышева, 40","9.00-20.00; без пер. , вых.",,,5,0,83,,,
1708,0,ИРД,362043,"ул. Владикавказская, 29","8.00-20.00; без пер. , вых.",,,5,0,87,,,
1710,0,ДОМ БЫТА,362040,"просп. Мира, 13",9.00-18.00; пер.  13.00-14.00; Сб. 9.00-15.00; пер.  12.00-13.00; вых. Вс.,,,5,0,87,,,
1805,0,ПОЛИПРИНТ,362040,"просп. Мира, 53, 2 этаж","9.00-18.00; пер.  13.00-14.00; вых. Сб., Вс.",533293@mail.ru,,5,0,67,,,
1806,0,УНН холдинг-компания,362020,"просп. Коста, 217","10.00-18.00; вых. Сб., Вс.",unn@bk.ru,,5,0,71,,,
1813,0,ALCOMS,362020,"ул. Куйбышева, 8",10.00-18.00,,www.alcoms.ru,5,0,67,,,
1823,0,НОВА ВИТА аптека,362025,"ул. Ватутина, 47",9.00-20.00; вых. Вс.,,,5,0,83,,,
1824,0,РЖАЧНЫЕ ШТУЧКИ,,"ул. М.Горького, 7","11.00-18.00; вых. Вс., Пн.",,,5,0,67,,,
1825,0,САФАРИ турагентство,362002,"ул. Ленина, 9, офис №3",10.00-19.00; Сб. 10.00-16.00; вых. Вс.,safari-alantour@rambler.ru,,5,0,83,,,
1828,0,ЧАЙКА аптека,362035,"просп. Коста, 258","8.00-21.00; без пер. , вых.",,,5,0,83,,,
1830,0,ВИТА аптека,362021,"ул. Иристонская, 25","8.00-22.00; Сб., Вс. 8.00-20.00",,,5,0,83,,,
1832,0,ГЕЛИОС аптечная сеть,362031,"просп. Коста, 270",круглосуточно,,,5,0,83,,,
1836,0,+ДНК филиал,362040,"ул. Куйбышева, 1",круглосуточно,apteka_dnk@mail.ru,,5,0,83,,,
1838,0,МЕДИОФАРМ,362040,"ул. Джанаева, 17","8.00-20.30; без пер. , вых.",mediofarm@inbox.ru,,5,0,83,,,
1840,0,НАДЕЖДА аптека,362027,"ул. Кирова, 62","9.00-20.00; Сб., Вс. 10.00-19.00",,www.nadejda-ortofarm.ru,5,0,83,,,
1841,0,ОС-ФАРМ аптека,362027,"ул. Маркуса, 59","9.00-23.00; без пер. , вых.",,,5,0,83,,,
1842,0,СИВИЛЛА,362031,"просп. Коста, 260",круглосуточно,sivillafarm@yandex.ru,www.sivillfarm.ru,5,0,83,,,
1843,0,ФОРТУНА аптека,362048,"просп. Ген.Доватора, 22",круглосуточно,fortunaapt@mail.ru,,5,0,83,,,
1847,0,СТАРЫЙ ЛЕКАРЬ аптека,362003,"просп. Коста, 193",круглосуточно,,,5,0,83,,,
1863,0,АПТЕКА №1,362040,"просп. Мира, 40",круглосуточно,,,5,0,83,,,
1864,0,АПТЕКА №17 =ФАРМАЦИЯ=,362025,"ул. Куйбышева, 56","8.00-21.00; без пер. ; Сб., Вс. 9.00-20.00",,,5,0,83,,,
1868,0,АПТЕКА №3 =ФАРМАЦИЯ=,362040,"просп. Мира, 17","8.00-22.00; Сб., Вс. 8.00-20.00",,,5,0,83,,,
1869,0,АПТЕКА №36 =ФАРМАЦИЯ=,362031,"просп. Коста, 276",круглосуточно,,,5,0,83,,,
1875,0,НАДЕЖДА аптека,362002,"ул. Чкалова, 10","9.00-20.00; Сб., Вс. 10.00-19.00",hopefarm@mail.ru,,5,0,83,,,
1876,0,АПТЕКА №49 =ФАРМАЦИЯ=,362021,"ул. Пожарского, 4",круглосуточно,,,5,0,83,,,
1877,0,АПТЕКА №5 =ФАРМАЦИЯ=,362043,"ул. Владикавказская, 19",круглосуточно,,,5,0,83,,,
1878,0,АПТЕКА №51 =ФАРМАЦИЯ=,362007,"ул. В.Абаева, 87/1","8.00-22.00; без пер. , вых.",,,5,0,83,,,
1879,0,АПТЕКА №6 =ФАРМАЦИЯ=,362910,"пос.Заводской, ул. Кооперативная, 19 а",9.00-18.00; Сб. 9.00-13.00; вых. Вс.,,,5,0,83,,,
1880,0,АПТЕКА №61 =ФАРМАЦИЯ=,,"пос.Южный, ул. Защитников Осетии, 20/1",9.00-20.00; без пер. ; вых. Вс.,,,5,0,83,,,
1881,0,АПТЕКА №67,362015,"просп. Коста, 40","8.00-24.00; без пер. , вых.",,,5,0,83,,,
1882,0,АПТЕКА №69 =ФАРМАЦИЯ=,362021,"ул. Тельмана, 12","8.00-20.00; Сб., Вс. 9.00-17.00",,,5,0,83,,,
1885,0,АПТЕКА №70 =ФАРМАЦИЯ=,362039,"ул. Московская, 45/1","8.00-21.00; Сб., Вс. 9.00-20.00",,,5,0,83,,,
1891,0,"ОПТИКА, аптека №82 =ФАРМАЦИЯ=",362048,"просп. Ген.Доватора, 21","8.00-22.00; Сб., Вс. 9.00-20.00",,,5,0,83,,,
1893,0,АПТЕКА,362025,"ул. Куйбышева, 48","8.00-21.00; без пер. , вых.",,,5,0,83,,,
1894,0,ПЕРВОМАЙСКАЯ сеть аптек,362048,"просп. Ген.Доватора, 23","8.00-22.00; без пер. , вых.",,,6,0,83,,,
1917,0,ДЕТСКАЯ МОЛОЧНАЯ КУХНЯ ГОРОДСКАЯ,362035,"ул. Леваневского, 266","04.00-17.00; без пер. , вых.",,,5,0,67,,,
1935,0,ELLE салон красоты,362025,"ул. М.Горького, 47","9.00-21.00; без пер. , вых.",,,6,0,83,,,
1952,0,"ОПТИКА-АПТЕКА, магазин =ФАРМАЦИЯ=",362025,"ул. Ватутина, 23",8.00-20.00; без пер. ; Сб. 9.00-19.00; вых. Вс.,,,5,0,83,,,
1953,0,ОПТИКА-ОЧКИ,362043,"ул. Владикавказская, 10",10.00-18.00; без пер. ; вых. Вс.,,,5,0,83,,,
1955,0,АПТЕКА №4 =ФАРМАЦИЯ=,362008,"ул. Ген.Плиева, 5","8.00-22.00; без пер. , вых.",,,5,0,83,,,
1957,0,ЛАБОРАТОРИЯ КОНТАКТНОЙ КОРРЕКЦИИ ЗРЕНИЯ,362043,"ул. Владикавказская, 16",9.00-17.00; без пер. ; Сб. 12.00-17.00; вых. Вс.,,,5,0,83,,,
1960,0,ФАРМАЦИЯ склад,362021,"ул. Минина, 21","9.00-18.00; пер.  13.00-14.00; вых. Сб., Вс.",farm15@mail.ru,,5,0,83,,,
1999,0,СОЮЗ сеть аптек,362040,"ул. Бутырина, 8","9.00-19.00; Сб., Вс. 9.00-18.00",,,5,0,83,,,
2021,0,ИНТЕРКОМ филиал,362040,"ул. Тамаева, 20",10.00-18.00; Сб. 10.00-14.00; вых. Вс.,,,5,0,83,,,
2125,0,ЗАБАВА супермаркет,362043,"ул. А.Кесаева, 13 а",8.00-01.00,zabava-24@mail.ru,www.zabava-24.ru,5,0,67,,,
2421,0,АЛЬЯНС магазин,362040,"ул. Куйбышева, 13",10.00-19.00,,,5,0,67,,,
2429,0,ПРОДУКТЫ магазин,362021,"ул. Тельмана, 16","9.00-21.00; без пер. , вых.",,,6,0,67,,,
2435,0,ADIDAS,362040,"ул. Кирова, 38","10.00-19.00; без пер. , вых.",adi_dassler@inbox.ru,,5,0,83,,,
2446,0,АДЕЛЬ салон красоты,362025,"ул. Тамаева, 21","10.00-19.00; без пер. , вых.",,,5,0,83,,,
2448,0,МАДИНА минимаркет,362021,"ул. Пожарского, 7","9.00-23.00; без пер. , вых.",,,5,0,67,,,
2449,0,ПЕРВЫЙ магазин,362040,"ул. Джанаева, 30","8.00-21.00; без пер. , вых.",,,5,0,67,,,
2480,0,БЕРЕГ,362048,"просп. Ген.Доватора, 22","9.00-22.00; без пер. , вых.",,,5,0,243,,,
2515,0,ДЕМОС-ТУР,362025,"ул. М.Горького, 41",10.00-18.00; без пер. ; вых. Вс.,demostur@mail.ru,,5,0,83,,,
2518,0,ВЛАДИКАВКАЗТУРИСТ,362015,"ул. Бр.Темировых, 9, офис №1",9.00-17.00,,,6,0,83,,,
2519,0,ЕВРОТУР,362040,"ул. Куйбышева, 1",10.00-19.00; вых. Вс.,evrotour@mail.ru,,5,0,83,,,
2521,0,ЗОЛОТОЙ ВЕК ПУТЕШЕСТВИЙ турфирма,362040,"ул. Огнева, 22/1",9.00-19.00; вых. Вс.,olegalaniatravel@mail.ru,,6,0,83,,,
2552,0,ПРОМКОМБИНАТ,362002,"ул. Августовских событий, 94","8.00-17.00; пер.  12.00-13.00; вых. Сб., Вс.",,,5,0,71,,,
2804,0,ИРАФСКАЯ ШВЕЙНАЯ ФАБРИКА,363500,"Ирафский р-н, с.Чикола, ул. Ленина, 56","9.00-18.00; пер.  13.00-14.00; вых. Сб., Вс.",irafshf@mail.ru,www.irafsew.ru,7,0,87,,,
2829,0,БРАВА фирма,362035,"Архонское шоссе, 1 км",9.00-18.00; пер.  13.00-14.00; вых. Вс.,,,7,0,71,,,
2839,0,МТС салон-магазин,362031,"ул. Гугкаева, 6","8.00-20.00; без пер. , вых.",,,5,0,67,,,
2843,0,ДРУЖБА аптека,362040,"ул. Джанаева, 25","9.00-20.30; без пер. , вых.",,,5,0,83,,,
2854,0,АТЕЛЬЕ №11,362035,"просп. Коста, 281/1",8.00-18.00; без пер. ; вых. Вс.,,,5,0,71,,,
2860,0,ФАРМАКОН,362040,"ул. Куйбышева, 17","9.00-20.00; без пер. , вых.",,,5,0,83,,,
2862,0,ЦАРАЗОН художественный салон,362040,"просп. Мира, 10",10.00-18.30; пер.  14.00-15.00; вых. Вс.,,,5,0,67,,,
2886,0,ФЕЛИКС торговый дом,362020,"просп. Коста, 223","9.00-22.00; без пер. , вых.",,,5,0,83,,,
2889,0,LADY BOSS салон красоты,362040,"ул. Ленина, 34",9.00-21.00,,,5,0,83,,,
2890,0,ДИАДЕМА,362048,"просп. Ген.Доватора, 20 б","10.00-20.00; без пер. , вых.",,www.diadema15.ru,5,0,83,,,
2896,0,ЗВЕЗДА,362008,"просп. Коста, 7","8.00-17.00; пер.  12.00-13.00; вых. Сб., Вс.",,,5,0,71,,,
2903,0,СТРОЙЦЕНТР НА СТАВРОПОЛЬСКОЙ,362002,"ул. Ставропольская, 9",8.00-17.00; без пер. ; Сб. 9.00-15.00; вых. Вс.,s-center@list.ru,,5,0,71,,,
2906,0,ФЛОРЕНТИЙКА,362040,"ул. Куйбышева, 26","10.00-19.00; без пер. , вых.",,,6,0,67,,,
2912,0,ЭКСПРЕСС магазин,362027,"ул. Маркова, 25","8.30-20.00; без пер. , вых.",,,5,0,67,,,
2917,0,АНАНТА оптовая база,362027,"ул. Ватутина, 63",9.00-17.00; без пер. ; Сб. 9.00-13.00; вых. Вс.,,,5,0,67,,,
2930,0,ПОДИУМ свадебный салон,362040,"ул. Миллера, 25","10.00-19.00; без пер. , вых.",,,5,0,67,,,
2935,0,МЕДТЕХНИКА магазин,362025,"ул. Бородинская, 10","9.00-20.00; без пер. , вых.",medplus2007@mail.ru,,5,0,83,,,
2950,0,ИЗАБЕЛЬ,362008,"просп. Коста, 92",11.00-19.00; без пер. ; вых. Вс.,,,5,0,83,,,
2955,0,SENSI магазин,362027,"ул. Ген.Плиева, 17, ЦУМ, 1 этаж",9.00-20.00,,,5,0,83,,,
2974,0,МАРТ,362002,"Черменское шоссе, 99",8.00-20.00; без пер. ; вых. Вс.,,,5,0,67,,,
2981,0,MIX магазин,362027,"ул. Маркуса, 41",10.00-18.00; Вс. 11.00-18.00,,,5,0,83,,,
2984,0,МИМОХОДОМ магазин,362047,"ул. Цоколаева, 22","8.00-21.00; без пер. , вых.",,,5,0,67,,,
2992,0,ВЕГА,362013,"ул. Иристонская, 70 а","8.00-17.00; пер.  12.00-13.00; вых. Сб., Вс.",,,5,0,71,,,
3003,0,АМРИТА центр лечебного и спортивного питания,362040,"ул. Никитина, 20",9.00-19.00; Вс. 9.00-18.00,b-zalina@mail.ru,www.apteka-amrita.info,6,0,83,,,
3004,0,АЛЬБИНА магазин,362045,"ул. Владикавказская, 45/1","9.00-22.00; без пер. , вых.",,,5,0,67,,,
3007,0,АСПИРИН ПЛЮС,362035,"просп. Коста, 260",круглосуточно,,,5,0,83,,,
3011,0,ХАМЕЛЕОН,362027,"ул. Маркуса, 35","11.00-19.00; без пер. , вых.",,,5,0,67,,,
3015,0,VINCENZO пекарня-кондитерская,362040,"ул. М.Горького, 13",8.00-22.00,,,5,0,195,,,
3017,0,ДОМИНО магазин,362039,"ул. Галковского, 235",9.00-18.00; вых. Вс.,domino_v@mail.ru ,,5,0,75,,,
3020,0,ПОЛИМЕРБЫТ магазин,362027,"ул. Маркуса, 33",9.00-19.00; без пер. ; вых. Вс.,,,5,0,67,,,
3025,0,АЗАЛИЯ цветочный салон,362027,"ул. Весенняя, 17, гипермаркет =Магнит=","10.00-22.00; без пер. , вых.",,,5,0,71,,,
3029,0,МИР АНТЕНН,362002,"ул. Кирова, 19",10.00-18.00; пер.  13.00-14.00; вых. Вс.,,,6,0,71,,,
3040,0,ДОМИНО,362002,"ул. Ставропольская, 4",9.00-18.00; вых. Вс.,,,7,0,71,,,
3049,0,ГРИН магазин,362035,"ул. Гугкаева, 26/1",9.00-23.00; без вых.,,,5,0,67,,,
3050,0,ДЕРБЕНТ магазин,362027,"ул. Кирова, 62","9.00-19.00; без пер. , вых.",,,6,0,67,,,
3055,0,ОЛЕГ салон красоты,362027,"ул. Маркова, 4","9.00-20.00; без пер. , вых.",,,5,0,83,,,
3066,0,DENIM магазин,362040,"ул. Г.Баева, 33","10.00-19.00; без пер. , вых.",,,5,0,67,,,
3074,0,КОРОЛЕВСТВО ЗЕРКАЛ,362002,"ул. Чапаева, 3",9.00-18.00; Сб. 10.00-17.00; вых. Вс.,,,7,0,71,,,
3080,0,ОМ ЛАЙН,362040,"ул. Джанаева, 32",9.30-18.00; пер.  14.00-15.00; вых. Вс.,ox_mega@mail.ru,,5,0,67,,,
3081,0,ТУРЦИЯ магазин,362040,"ул. Джанаева, 17",11.00-19.00; вых. Вс.,,,5,0,67,,,
3087,0,ИЗОБИЛЬНЫЙ магазин,362003,"ул. Гагарина, 28","9.00-22.00; без пер. , вых.",,,5,0,67,,,
3099,0,ОПЕРА бутик,362040,"просп. Мира, 52","10.00-19.00; без пер. , вых.",,,5,0,67,,,
3100,0,АИСТ стол заказов,362008,"просп. Коста, 217",9.00-18.00; пер.  13.00-14.00; вых. Вс.,,,5,0,71,,,
3101,0,МИШКА кондитерский цех,,"ул. Тельмана, 72",8.00-17.00; без пер. ; вых. Сб.,,,5,0,67,,,
3103,0,ФЕЛИКС магазин,,"ул. Рамонова, 1","8.00-20.00; без пер. , вых.",,,6,0,83,,,
3108,0,КОНТЕК,362035,"просп. Коста, 261",10.00-18.00; без пер. ; вых. Вс.,kontek-alania@yandex.ru,www.kontek.ru,5,0,71,,,
3116,0,АССА магазин,362027,"ул. Маркуса, 46",12.00-19.00; без вых.,,,5,0,67,,,
3122,0,СОЛНЫШКО магазин,362039,"ул. Московская, 32","8.00-22.00; без пер. , вых.",,,5,0,67,,,
3124,0,ВСЕ ДЛЯ КОНДИТЕРСКИХ И ХЛЕБОПЕКАРНЫХ,362048,"ул. Дзержинского, 72 а",9.30-18.00; без пер. ; вых. Вс.,,,5,0,67,,,
3133,0,"КООПЕРАТОР, магазин №42",362045,"ул. Владикавказская, 26","8.00-21.00; без пер. , вых.",,,5,0,67,,,
3139,0,ЭЛЕГАНС,362031,"просп. Коста, 272","10.00-20.00; без пер. , вых.",,,5,0,83,,,
3141,0,АЙРИН-ТУР туристическая компания,362040,"ул. Маяковского, 19, 2 этаж",10.00-20.00; без пер. ; Сб. 10.00-18.00; вых. Вс.,,,5,0,83,,,
3143,0,ШОКОЛАДНИЦА магазин,362027,"ул. Маркуса, 33",9.00-20.00,,,5,0,67,,,
3153,0,ГЕЛИОС аптечная сеть,362035,"просп. Коста, 281",круглосуточно,,,5,0,83,,,
3154,0,ВАШЕ ЗДОРОВЬЕ аптека,362021,"ул. Тельмана, 30","8.30-20.00; Сб., Вс. 10.00-18.00",,,5,0,83,,,
3156,0,ГЕОРГИЙ магазин,362003,"ул. Барбашова, 39 а",7.00-24.00,,,5,0,67,,,
3159,0,BODY DANCE фитнес-клуб,362040,"ул. Никитина, 22",9.00-11.00; 15.00-21.00,,,5,0,83,,,
3191,0,КИРБИ сервисный центр,362040,"ул. Революции, 29",10.00-19.00; пер.  13.00-14.00,,www.kirby.com,5,0,71,,,
3199,0,VERSAL магазин штор и постельных принадлежностей,362040,"ул. Кирова, 28",10.00-19.00; Вс. 10.00-18.00,,,5,0,71,,,
3200,0,АРТЕЛЬ,362008,"ул. Зангиева, 33",8.00-20.00; без пер. ; вых. Вс.,,,5,0,71,,,
3209,0,ЗАКАЗ-ЦЕНТР,362039,"ул. Коцоева, 67",10.00-18.00; без пер. ; Сб. 10.00-16.00; вых. Вс.,,www.aversir.ru,7,0,71,,,
3211,0,SUOMI,362008,"просп. Коста, 93","10.00-19.00; Сб., Вс. 10.00-18.00",,,6,0,67,,,
3213,0,НАРТ магазин,362040,"ул. Куйбышева, 7",8.00-24.00,,,5,0,67,,,
3229,0,SECOND HAND,362027,"ул. Ростовская, 28",10.30-17.00; без пер. ; вых. Вс.,,,5,0,67,,,
3235,0,МИР ДЕТСТВА,362025,"ул. Куйбышева, 38","9.00-21.00; без пер. , вых.",,,5,0,83,,,
