"_id","ph_number","ph_owner","ph_org_id","ph_ownerFIO"
"65532","32654","директор","5245",""
"65533","32402","бухгалтерия","5245",""
"65536","45316","","5244",""
"65539","31196","председатель","5235",""
"65540","31216","бухгалтерия","5235",""
"65541","31201","магазин","5235",""
"65542","31585","отдел кадров","5235",""
"65550","530305","","7752",""
"65551","89188317692","","7752",""
"65580","943589","","11083",""
"65581","948055","","10621",""
"65582","89188263062","","10621",""
"65605","533597","директор","2036",""
"65606","542350","отдел","2036",""
"65610","22227","","11905",""
"65611","51555","","11904",""
"65622","31060","директор","6286",""
"65623","21209","директор","6286",""
"65624","32537","бухгалтерия","6286",""
"65625","32947","проходная","6286",""
"65626","532781","","1237",""
"65627","500948","","1237",""
"65632","524863","хлороводородная лаборатория","3142",""
"65633","524862","охрана","3142",""
"65637","550347","","6925",""
"65638","442734","","6925",""
"65654","89288604477","","1661",""
"65655","89604016930","","12052",""
"65656","89284846936","","12052",""
"65657","89289345678","","11746",""
"65658","89188269796","","11746",""
"65682","534868","","2346",""
"65706","767850","","8300",""
"65707","762995","","8300",""
"65710","926090","","10894",""
"65713","89188287336","","11749",""
"65714","89288602336","","10791",""
"65715","514885","","11747",""
"65716","524597","","11744",""
"65717","921687","","11744",""
"65728","400017","","7921",""
"65729","400015","","7921",""
"65733","534966","директор","2383",""
"65734","536517","заместитель","2383",""
"65735","537060","вахта","2383",""
"65736","31671","","7772",""
"65755","31539","родильное отд-е","5969",""
"65756","31535","приемное отд-е","5969",""
"65760","31273","","782",""
"65761","92022","","4389",""
"65763","519865","","11989",""
"65764","513396","","11989",""
"65772","35842","","6443",""
"65773","22455","заведующий","5088",""
"65774","22396","опер. зал","5088",""
"65775","23974","кредитный отдел","5088",""
"65776","22306","обслуживание юр. лиц","5088",""
"65778","31227","","5086",""
"65802","772358","","2119",""
"65803","24024","","4505",""
"65804","761615","секретарь","124",""
"65805","519723","директор","124",""
"65806","519724","бухгалтерия","124",""
"65813","90043","","4751",""
"65814","24275","","7379",""
"65815","34485","","6085",""
"65816","34486","","6085",""
"65821","403625","","11626",""
"65828","31558","","1558",""
"65832","31445","","11978",""
"65837","530537","","5606",""
"65839","770850","","5210",""
"65842","31423","","6163",""
"65849","540528","","6497",""
"65850","540192","","6497",""
"65851","540738","","6497",""
"65887","24460","","4872",""
"65892","32976","директор","705",""
"65893","32769","отдел по строительству","705",""
"65903","944450","","9292",""
"65906","30640","аппаратная","610",""
"65907","30977","охрана","610",""
"65915","618803","","8435",""
"65918","997997","","11313",""
"65919","89888349009","","11313",""
"65936","505173","","11458",""
"65937","89188265630","","11458",""
"65954","89187059066","","11693",""
"65972","500908","дежурная часть","4846",""
"65973","32930","дежурная часть","4846",""
"65991","518413","приемная","1178",""
"65992","511460","приемная","1178",""
"65993","517760","ген. директор","1178",""
"65994","519246","зам. по экономике","1178",""
"65995","519247","зам. по коммерции","1178",""
"65996","511462","планово-экономический отдел","1178",""
"65997","511499","коммерческий отдел","1178",""
"65998","505116","бухгалтер","1178","Валентина Андреевна"
"65999","21208","","1457",""
"66002","746496","","4387",""
"66007","32944","","7911",""
"66010","534284","","1466",""
"66019","535132","начальник","1076",""
"66020","532820","заместитель","1076",""
"66021","535441","гл. бухгалтер","1076",""
"66024","537540","","1246",""
"66027","534343","","1245",""
"66029","22231","","11047",""
"66030","32643","","11048",""
"66033","500816","","11049",""
"66036","24380","","11050",""
"66037","24388","","11050",""
"66044","533753","директор","728",""
"66045","539400","проходная","728",""
"66046","92888","","7789",""
"66109","241485","директор","8518",""
"66110","241483","общий отдел","8518",""
"66111","241482","бухгалтерия","8518",""
"66156","536879","секретарь","2220",""
"66157","540880","касса","2220",""
"66248","752180","","12020",""
"66428","89280658844","","12177",""
"66469","764414","","3166",""
"66476","30770","","7617",""
"66540","251982","","6758",""
"66554","32151","","7245",""
"66612","23595","","11113",""
"66614","51352","","5628",""
"66615","53304","","5630",""
"66616","31164","","5632",""
"66620","31850","","2256",""
"66628","44268","","2259",""
"66632","649903","","7762",""
"66633","444954","","7762",""
"66664","35234","","6068",""
"66674","54241","","6072",""
"66682","55440","","6088",""
"66685","44848","","6094",""
"66688","99449","","6106",""
"66690","94282","","6107",""
"66696","92141","","6310",""
"66699","30341","","6312",""
"66743","21461","","6098",""
"66744","21276","","6098",""
"66749","690250","","6097",""
"66776","535384","","2054",""
"66790","96272","","6112",""
"66794","31189","","6092",""
"66816","21370","","6093",""
"66821","769354","","2083",""
"66822","761696","","2083",""
"66842","535069","","2091",""
"66844","21476","","6298",""
"66904","756503","","2094",""
"66905","754479","","2094",""
"67221","742121","","2120",""
"67232","759192","","2115",""
"67248","23843","","6301",""
"67258","32773","","7119",""
"67296","27101","приемная ген. директора","5808",""
"67297","27100","исполнит. директор","5808",""
"67298","27105","тех. директор","5808",""
"67299","27104","тех. директор","5808",""
"67300","27103","отдел продаж","5808",""
"67301","27102","отдел кадров","5808",""
"67302","27106","гл. бухгалтер","5808",""
"67335","89604007070","","10912",""
"67343","945434","","8386",""
"67356","519619","","1799",""
"67395","545403","","9184",""
"67396","649980","","9418",""
"67485","241211","","7961",""
"67488","250069","","5616",""
"67557","546352","","8467",""
"67558","251044","","8467",""
"67559","535301","","8467",""
"67634","543616","","6860",""
"67676","91992","","1784",""
"67845","531704","","3568",""
"67908","545949","","9780",""
"68144","32496","директор","2796",""
"68145","32378","бухгалтерия","2796",""
"68146","32446","швейный цех","2796",""
"68147","33220","парикмахерская","2796",""
"68166","91492","","2946",""
"68246","41119","","6254",""
"68317","93725","","6327",""
"68322","92437","","6329",""
"68323","30137","","6331",""
"68330","94347","приемная","8596",""
"68331","94334","участковый","8596",""
"68347","22362","директор","2335",""
"68348","22361","вахта","2335",""
"68385","91182","директор","2338",""
"68408","31906","директор","2240",""
"68409","37191","заместитель","2240",""
"68410","31918","учебная часть","2240",""
"68411","34208","бухгалтерия","2240",""
"68412","37215","бухгалтерия","2240",""
"68413","37216","вахта","2240",""
"68460","34316","","2697",""
"68507","36743","","9155",""
"68528","543862","","11255",""
"68542","34109","","5928",""
"68554","945224","","11832",""
"68555","89288585224","","11832",""
"68556","89604019096","","11832",""
"68607","440891","","6634",""
"68618","545403","","6257",""
"68620","46346","","1764",""
"68660","771631","","7670",""
"68733","89897450449","","12482",""
"68734","89897445312","","12482",""
"68776","762788","","6726",""
"68777","767972","","6726",""
"68803","37177","","8080",""
"68804","649979","","9185",""
"68805","545403","","9185",""
"68824","89280715015","","9046",""
"68825","89298100626","","9046",""
"68983","522834","","422",""
"69123","516111","","11769",""
"69124","616111","","11769",""
"69163","89888777664","","12427",""
"69164","499666","","12427",""
"69360","33273","","1357",""
"69361","33365","","1357",""
"69378","91512","","3929",""
